Имя,Ссылка,Изображение,Дата публикации,Время публикации,Описание
Государственная Дума приняла законопроект «О внесении изменений в Воздушный кодекс Российской Федерации»,https://visit-russia.ru/ru/novosti/961-.html,https://visit-russia.ru/images/,08.04.2014,10:00,Государственная Дума приняла во втором и третьем чтениях законопроект «О внесении изменений в Воздушный кодекс Российской Федерации (в части совершенствования порядка возврата провозной платы при отказе пассажира от воздушной перевозки)». Закон подготовлен в целях реализации принимаемых Правительством РФ мер по развитию конкуренции и совершенствованию антимонопольной политики......
О работе представительств Туристической Ассоциации «Мир без границ» в субъектах Российской Федерации,https://visit-russia.ru/ru/novosti/962-.html,https://visit-russia.ru/images/,04.04.2014,10:00,"18 марта на Общем годовом собрании членов Некоммерческого Партнерства «Объединение международной интеграции в туризме «Мир без границ» единогласно было принято решение о создании региональных представительств компании в городе Санкт-Петербург, Амурской и Забайкальской областях. Они призваны решить две главные задачи - расширить присутствие Партнерства в регионах и способствов......"
Поздравляем с Днём рождения Николая Вадимовича Королёва!,https://visit-russia.ru/ru/novosti/963-.html,https://visit-russia.ru/images/arc_12/pozdravlyaem_s_dnyom_rozhdeniya_nikolaya_vadimovicha_korolyova.jpg,04.04.2014,10:00,"Cегодня отмечает свой День рождения Николай Вадимович Королев.
В канун этой замечательной даты он также получил назначение на должность заместителя Руководителя Федерального агентства по туризму. Мы искренне поздравляем Николая Вадимовича со вступлением в должность. Не вызывает никакого сомнения его способность сделать российский туризм еще более во......"
Туристическая Ассоциация &quot;Мир без границ&quot; представила новый проект China Friendly Hotels на международной конференции в Испании,https://visit-russia.ru/ru/novosti/982-quot-quot-china-friendly-hotels.html,https://visit-russia.ru/images/arc_12/turisticheskaya_associaciya_quotmir_bez_granicquot_predstavila_novij_proekt_china_friendly_hotels_na_mezhdu.jpg,02.04.2014,10:00,"С 27 по 28 марта в городе Сарагосе (Испания) состоялось важное мероприятие, посвященное развитию туробмена испанских городов с КНР – Chinese Friendly Cities World Conference. Организатором мероприятия стала Chinese Friendly International – компания, которая занимается реализацией в городах Испании проекта Chinese Friendly, который направлен на увеличение  кол......"
28 марта 2014 года в городе Санкт-Петербурге прошла церемония открытия Года взаимного молодежного обмена между Россией и Китаем,https://visit-russia.ru/ru/novosti/968-28-2014.html,https://visit-russia.ru/images/arc_12/28_marta_2014_goda_v_gorode_sankt-peterburge_proshla_ceremoniya_otkritiya_goda_vzaimnogo_molodezhnogo_obmena_me.jpg,01.04.2014,10:00,28 ноября 2014 года в городе Санкт-Петербурге на новой сцене Мариинского театра прошла церемония открытия Года взаимного молодежного обмена между Россией и Китайской Народной Республикой. В начале торжественного мероприятия представителями российской и китайской сторон - Заместителем Председателя Правительства Российской Федерации Ольгой Юрьевной Голодец и Заместителем Премьера Государственного......
1 апреля 2014 состоится первый этап презентационного тура Russian Tourism Road Show «Успешная Россия»,https://visit-russia.ru/ru/novosti/964-1-2014-russian-tourism-road-show.html,https://visit-russia.ru/images/arc_12/1_aprelya_2014_sostoitsya_pervij_etap_prezentacionnogo_tura_russian_tourism_road_show_uspeshnaya_rossiya.jpg,31.03.2014,10:00,"1 апреля 2014 года в г. Тайбей  (Тайвань) состоится первый из шести этапов  презентационного тура Russian Tourism Road Show «Успешная Россия». Тур пройдет в рамках Проекта «Успешная России», реализация которого направлена на формирование положительного имиджа о России как стране, благоприятной для туризма, в странах Азиатско-Тихоокеанского региона. В программе Russian Tourism......"
Государственной Думой принят на рассмотрение проект «О внесении изменений в Федеральный закон «О порядке выезда из Российской Федерации и въезда в Российскую Федерацию»»,https://visit-russia.ru/ru/novosti/965-.html,https://visit-russia.ru/images/,31.03.2014,10:00,"Известно, что визовые ограничения  резко тормозят въездной поток в нашу страну. Решить эту проблему призван принятый Государственной Думой на рассмотрение проект «О внесении изменений в Федеральный закон «О порядке выезда из Российской Федерации и въезда в Российскую Федерацию»». Законопроект подготовлен МИД России и направлен на значительное облегчение процедуры оформления въездных документов......"
Ассоциация «Мир без границ» приглашает принять участие в презентациях «В Россию – без визы!» в городах Китая,https://visit-russia.ru/ru/novosti/966-.html,https://visit-russia.ru/images/arc_12/associaciya_mir_bez_granic_priglashaet_prinyat_uchastie_v_prezentaciyah_v_rossiyu_bez_vizi_v_gorodah_kita.jpg,28.03.2014,10:00,"Уважаемые коллеги!
В рамках основной деятельности Туристическая Ассоциация «Мир без границ» совместно с Федеральным агентством по туризму, Комитетом по туризму и гостиничному хозяйству города Москвы и Государственным управлением по делам туризма КНР планирует провести 22 – 25 апреля 2014 года ряд презентаций в крупных городах Китая. Мероприятия прой......"
Ассоциация «ТУРПОМОЩЬ» 17 апреля 2014 года проведет Общее Собрание членов Объединения,https://visit-russia.ru/ru/novosti/967-17-2014.html,https://visit-russia.ru/images/arc_12/associaciya_turpomosh_17_aprelya_2014_goda_provedet_obshee_sobranie_chlenov_obedineniya.jpg,26.03.2014,10:00,"Уважаемые коллеги!
Ассоциация «Объединение туроператоров в сфере выездного туризма «ТУРПОМОЩЬ» сообщает о проведении Общего Собрания членов Объединения, которое состоится 17 апреля 2014 года в 11:00 в гостинице Рэдиссон Славянская по адресу: г Москва, Площадь Европы, 2.
Вы можете пройти электронную регистрацию на Общее соб......"
20 марта 2014 года в городе Москве состоялись переговоры с Тайванем,https://visit-russia.ru/ru/novosti/970-20-2014.html,https://visit-russia.ru/images/arc_12/20_marta_2014_goda_v_gorode_moskve_sostoyalis_peregovori_s_tajvanem.jpg,24.03.2014,10:00,"В московском Экспоцентре, в рамках Международной туристической выставки MITT, 20 марта 2014 года состоялись российско-тайваньские переговоры по вопросам сотрудничества в сфере туризма.
Российскую делегацию возглавлял Заместитель директора Первого Департамента Азии Министерства иностранных дел Российской Федерации, Чрезвычайный и полномочный посланни......"
